[Step5] Distilling fold 4 using LLaMA-only OOF probs
{'loss': 11.7144, 'grad_norm': 30.921491622924805, 'learning_rate': 2.0022796352583586e-05, 'epoch': 1.01}
{'loss': 10.9943, 'grad_norm': 64.25572204589844, 'learning_rate': 4.825227963525836e-06, 'epoch': 1.48}
{'loss': 15.1264, 'grad_norm': 61.15298843383789, 'learning_rate': 4.57193515704154e-06, 'epoch': 1.48}
{'loss': 14.917, 'grad_norm': 181.0802001953125, 'learning_rate': 4.3186423505572445e-06, 'epoch': 1.49}
{'loss': 11.3588, 'grad_norm': 39.223793029785156, 'learning_rate': 4.065349544072949e-06, 'epoch': 1.5}
{'loss': 13.6528, 'grad_norm': 117.56266021728516, 'learning_rate': 3.8120567375886527e-06, 'epoch': 1.51}
{'loss': 12.1807, 'grad_norm': 78.36375427246094, 'learning_rate': 3.5587639311043564e-06, 'epoch': 1.52}
{'loss': 9.8267, 'grad_norm': 43.90156936645508, 'learning_rate': 3.305471124620061e-06, 'epoch': 1.52}
{'loss': 11.0607, 'grad_norm': 56.19602966308594, 'learning_rate': 3.052178318135765e-06, 'epoch': 1.53}
{'loss': 11.3822, 'grad_norm': 65.33283996582031, 'learning_rate': 2.798885511651469e-06, 'epoch': 1.54}
{'loss': 12.628, 'grad_norm': 118.10675048828125, 'learning_rate': 2.5455927051671733e-06, 'epoch': 1.55}
{'loss': 11.418, 'grad_norm': 145.62489318847656, 'learning_rate': 2.2922998986828774e-06, 'epoch': 1.55}
{'loss': 10.1612, 'grad_norm': 100.6159896850586, 'learning_rate': 2.039007092198582e-06, 'epoch': 1.56}
{'loss': 8.0436, 'grad_norm': 40.93421173095703, 'learning_rate': 1.7857142857142857e-06, 'epoch': 1.57}
{'loss': 13.6571, 'grad_norm': 125.65328216552734, 'learning_rate': 1.53242147922999e-06, 'epoch': 1.58}
{'loss': 13.6045, 'grad_norm': 33.516883850097656, 'learning_rate': 1.2791286727456941e-06, 'epoch': 1.58}
{'loss': 12.0741, 'grad_norm': 91.14018249511719, 'learning_rate': 1.0258358662613983e-06, 'epoch': 1.59}
{'loss': 8.1528, 'grad_norm': 161.6882781982422, 'learning_rate': 7.725430597771024e-07, 'epoch': 1.6}
{'loss': 14.263, 'grad_norm': 55.24222183227539, 'learning_rate': 5.192502532928066e-07, 'epoch': 1.61}
{'loss': 13.7123, 'grad_norm': 74.56177520751953, 'learning_rate': 2.6595744680851066e-07, 'epoch': 1.62}
{'loss': 11.9061, 'grad_norm': 163.19354248046875, 'learning_rate': 1.2664640324214793e-08, 'epoch': 1.62}
{'train_runtime': 19003.0954, 'train_samples_per_second': 3.536, 'train_steps_per_second': 0.221, 'train_loss': 4.707584835234142, 'epoch': 1.62}
{'eval': {'eval_loss': 0.7912408113479614, 'eval_log_loss': 1.083769369683381, 'eval_accuracy': 0.47532072189606434, 'eval_runtime': 1033.3385, 'eval_samples_per_second': 4.451, 'eval_steps_per_second': 4.451, 'epoch': 1.6236377256361307}}
[Step5] Done fold 4 -> model_save/distilled_gemma2-9b_fold_4
