[Step5] Distilling fold 3 using LLaMA-only OOF probs
{'loss': 5.1306, 'grad_norm': 97.05120086669922, 'learning_rate': 2.0022796352583586e-05, 'epoch': 1.01}
{'loss': 4.4687, 'grad_norm': 25.09825897216797, 'learning_rate': 7.358156028368794e-06, 'epoch': 1.4}
{'loss': 3.2614, 'grad_norm': 80.69541931152344, 'learning_rate': 7.104863221884499e-06, 'epoch': 1.41}
{'loss': 4.5845, 'grad_norm': 51.128211975097656, 'learning_rate': 6.851570415400203e-06, 'epoch': 1.41}
{'loss': 4.0218, 'grad_norm': 40.20757293701172, 'learning_rate': 6.598277608915906e-06, 'epoch': 1.42}
{'loss': 4.1214, 'grad_norm': 31.136259078979492, 'learning_rate': 6.344984802431611e-06, 'epoch': 1.43}
{'loss': 4.5523, 'grad_norm': 35.48640823364258, 'learning_rate': 6.091691995947316e-06, 'epoch': 1.44}
{'loss': 3.6663, 'grad_norm': 47.06383514404297, 'learning_rate': 5.83839918946302e-06, 'epoch': 1.45}
{'loss': 4.6536, 'grad_norm': 53.03157043457031, 'learning_rate': 5.5851063829787235e-06, 'epoch': 1.45}
{'loss': 3.8664, 'grad_norm': 20.897207260131836, 'learning_rate': 5.331813576494428e-06, 'epoch': 1.46}
{'loss': 4.4025, 'grad_norm': 30.51058006286621, 'learning_rate': 5.078520770010132e-06, 'epoch': 1.47}
{'loss': 4.4714, 'grad_norm': 64.0059814453125, 'learning_rate': 4.825227963525836e-06, 'epoch': 1.48}
{'loss': 3.6524, 'grad_norm': 33.59187698364258, 'learning_rate': 4.57193515704154e-06, 'epoch': 1.48}
{'loss': 4.6066, 'grad_norm': 48.006221771240234, 'learning_rate': 4.3186423505572445e-06, 'epoch': 1.49}
{'loss': 4.4114, 'grad_norm': 23.619033813476562, 'learning_rate': 4.065349544072949e-06, 'epoch': 1.5}
{'loss': 4.3639, 'grad_norm': 30.732261657714844, 'learning_rate': 3.8120567375886527e-06, 'epoch': 1.51}
{'loss': 4.7606, 'grad_norm': 26.061391830444336, 'learning_rate': 3.5587639311043564e-06, 'epoch': 1.52}
{'loss': 3.8851, 'grad_norm': 41.61205291748047, 'learning_rate': 3.305471124620061e-06, 'epoch': 1.52}
{'loss': 4.553, 'grad_norm': 36.460994720458984, 'learning_rate': 3.052178318135765e-06, 'epoch': 1.53}
{'loss': 3.9825, 'grad_norm': 55.66938018798828, 'learning_rate': 2.798885511651469e-06, 'epoch': 1.54}
{'loss': 3.8964, 'grad_norm': 32.60402297973633, 'learning_rate': 2.5455927051671733e-06, 'epoch': 1.55}
{'loss': 4.6556, 'grad_norm': 31.18834686279297, 'learning_rate': 2.2922998986828774e-06, 'epoch': 1.55}
{'loss': 3.8625, 'grad_norm': 48.320255279541016, 'learning_rate': 2.039007092198582e-06, 'epoch': 1.56}
{'loss': 4.8442, 'grad_norm': 34.53217315673828, 'learning_rate': 1.7857142857142857e-06, 'epoch': 1.57}
{'loss': 4.0291, 'grad_norm': 36.958003997802734, 'learning_rate': 1.53242147922999e-06, 'epoch': 1.58}
{'loss': 4.1421, 'grad_norm': 38.607025146484375, 'learning_rate': 1.2791286727456941e-06, 'epoch': 1.58}
{'loss': 4.7006, 'grad_norm': 58.55234909057617, 'learning_rate': 1.0258358662613983e-06, 'epoch': 1.59}
{'loss': 3.6658, 'grad_norm': 30.841459274291992, 'learning_rate': 7.725430597771024e-07, 'epoch': 1.6}
{'loss': 4.4635, 'grad_norm': 52.753578186035156, 'learning_rate': 5.192502532928066e-07, 'epoch': 1.61}
{'loss': 4.2431, 'grad_norm': 40.4078369140625, 'learning_rate': 2.6595744680851066e-07, 'epoch': 1.62}
{'loss': 4.0982, 'grad_norm': 22.326278686523438, 'learning_rate': 1.2664640324214793e-08, 'epoch': 1.62}
{'train_runtime': 18945.4417, 'train_samples_per_second': 3.547, 'train_steps_per_second': 0.222, 'train_loss': 1.7204359853835334, 'epoch': 1.62}
{'eval': {'eval_loss': 0.3065837025642395, 'eval_log_loss': 1.0038174024149413, 'eval_accuracy': 0.5164166123070233, 'eval_runtime': 1019.5652, 'eval_samples_per_second': 4.511, 'eval_steps_per_second': 4.511, 'epoch': 1.6236377256361307}}
[Step5] Done fold 3 -> model_save/distilled_gemma2-9b_fold_3
