[Step5] Distilling fold 0 using LLaMA-only OOF probs
{'loss': 5.1928, 'grad_norm': 64.43439483642578, 'learning_rate': 2.0022796352583586e-05, 'epoch': 1.01}
{'loss': 4.9308, 'grad_norm': 49.78044128417969, 'learning_rate': 8.118034447821681e-06, 'epoch': 1.38}
{'loss': 4.7607, 'grad_norm': 29.262855529785156, 'learning_rate': 7.864741641337386e-06, 'epoch': 1.38}
{'loss': 4.3358, 'grad_norm': 24.0731143951416, 'learning_rate': 7.611448834853091e-06, 'epoch': 1.39}
{'loss': 4.5165, 'grad_norm': 35.45122146606445, 'learning_rate': 7.358156028368794e-06, 'epoch': 1.4}
{'loss': 3.8596, 'grad_norm': 17.84792709350586, 'learning_rate': 7.104863221884499e-06, 'epoch': 1.41}
{'loss': 4.6742, 'grad_norm': 46.626590728759766, 'learning_rate': 6.851570415400203e-06, 'epoch': 1.41}
{'loss': 4.3297, 'grad_norm': 36.28813171386719, 'learning_rate': 6.598277608915906e-06, 'epoch': 1.42}
{'loss': 4.0068, 'grad_norm': 55.72978973388672, 'learning_rate': 6.344984802431611e-06, 'epoch': 1.43}
{'loss': 4.6387, 'grad_norm': 19.612825393676758, 'learning_rate': 6.091691995947316e-06, 'epoch': 1.44}
{'loss': 3.606, 'grad_norm': 40.47759246826172, 'learning_rate': 5.83839918946302e-06, 'epoch': 1.45}
{'loss': 4.6571, 'grad_norm': 20.292537689208984, 'learning_rate': 5.5851063829787235e-06, 'epoch': 1.45}
{'loss': 4.1265, 'grad_norm': 28.27553939819336, 'learning_rate': 5.331813576494428e-06, 'epoch': 1.46}
{'loss': 4.1854, 'grad_norm': 37.13249969482422, 'learning_rate': 5.078520770010132e-06, 'epoch': 1.47}
{'loss': 4.6071, 'grad_norm': 27.400218963623047, 'learning_rate': 4.825227963525836e-06, 'epoch': 1.48}
{'loss': 3.6102, 'grad_norm': 38.20467758178711, 'learning_rate': 4.57193515704154e-06, 'epoch': 1.48}
{'loss': 4.6492, 'grad_norm': 31.213064193725586, 'learning_rate': 4.3186423505572445e-06, 'epoch': 1.49}
{'loss': 4.2983, 'grad_norm': 35.23072814941406, 'learning_rate': 4.065349544072949e-06, 'epoch': 1.5}
{'loss': 4.2851, 'grad_norm': 51.53449249267578, 'learning_rate': 3.8120567375886527e-06, 'epoch': 1.51}
{'loss': 4.6564, 'grad_norm': 34.750732421875, 'learning_rate': 3.5587639311043564e-06, 'epoch': 1.52}
{'loss': 3.5785, 'grad_norm': 31.98526382446289, 'learning_rate': 3.305471124620061e-06, 'epoch': 1.52}
{'loss': 4.7143, 'grad_norm': 21.814523696899414, 'learning_rate': 3.052178318135765e-06, 'epoch': 1.53}
{'loss': 4.0651, 'grad_norm': 37.13748550415039, 'learning_rate': 2.798885511651469e-06, 'epoch': 1.54}
{'loss': 4.1461, 'grad_norm': 45.681644439697266, 'learning_rate': 2.5455927051671733e-06, 'epoch': 1.55}
{'loss': 4.4594, 'grad_norm': 39.50074005126953, 'learning_rate': 2.2922998986828774e-06, 'epoch': 1.55}
{'loss': 3.8905, 'grad_norm': 28.96547508239746, 'learning_rate': 2.039007092198582e-06, 'epoch': 1.56}
{'loss': 4.6007, 'grad_norm': 35.66060256958008, 'learning_rate': 1.7857142857142857e-06, 'epoch': 1.57}
{'loss': 4.3949, 'grad_norm': 66.91216278076172, 'learning_rate': 1.53242147922999e-06, 'epoch': 1.58}
{'loss': 3.9525, 'grad_norm': 45.05287551879883, 'learning_rate': 1.2791286727456941e-06, 'epoch': 1.58}
{'loss': 4.4351, 'grad_norm': 26.717655181884766, 'learning_rate': 1.0258358662613983e-06, 'epoch': 1.59}
{'loss': 3.7528, 'grad_norm': 33.84568405151367, 'learning_rate': 7.725430597771024e-07, 'epoch': 1.6}
{'loss': 4.4837, 'grad_norm': 27.80093002319336, 'learning_rate': 5.192502532928066e-07, 'epoch': 1.61}
{'loss': 4.176, 'grad_norm': 27.544275283813477, 'learning_rate': 2.6595744680851066e-07, 'epoch': 1.62}
{'loss': 4.0352, 'grad_norm': 50.95505905151367, 'learning_rate': 1.2664640324214793e-08, 'epoch': 1.62}
{'train_runtime': 18786.4443, 'train_samples_per_second': 3.577, 'train_steps_per_second': 0.224, 'train_loss': 1.721977277483259, 'epoch': 1.62}
{'eval': {'eval_loss': 0.3029170036315918, 'eval_log_loss': 0.9903737751267565, 'eval_accuracy': 0.5198956294846706, 'eval_runtime': 1043.4694, 'eval_samples_per_second': 4.407, 'eval_steps_per_second': 4.407, 'epoch': 1.6236527959015996}}
[Step5] Done fold 0 -> model_save/distilled_gemma2-9b_fold_0
