[Step5] Distilling fold 2 using LLaMA-only OOF probs
{'loss': 4.8608, 'grad_norm': 75.49067687988281, 'learning_rate': 2.0022796352583586e-05, 'epoch': 1.01}
{'loss': 4.273, 'grad_norm': 66.84536743164062, 'learning_rate': 8.371327254305979e-06, 'epoch': 1.37}
{'loss': 5.1872, 'grad_norm': 63.12860107421875, 'learning_rate': 8.118034447821681e-06, 'epoch': 1.38}
{'loss': 4.6745, 'grad_norm': 32.57865524291992, 'learning_rate': 7.864741641337386e-06, 'epoch': 1.38}
{'loss': 4.3959, 'grad_norm': 54.86893844604492, 'learning_rate': 7.611448834853091e-06, 'epoch': 1.39}
{'loss': 4.7116, 'grad_norm': 23.566577911376953, 'learning_rate': 7.358156028368794e-06, 'epoch': 1.4}
{'loss': 3.2458, 'grad_norm': 19.03424072265625, 'learning_rate': 7.104863221884499e-06, 'epoch': 1.41}
{'loss': 4.6008, 'grad_norm': 41.515071868896484, 'learning_rate': 6.851570415400203e-06, 'epoch': 1.41}
{'loss': 4.3104, 'grad_norm': 33.05814743041992, 'learning_rate': 6.598277608915906e-06, 'epoch': 1.42}
{'loss': 4.7215, 'grad_norm': 50.10868453979492, 'learning_rate': 6.344984802431611e-06, 'epoch': 1.43}
{'loss': 5.1829, 'grad_norm': 60.598243713378906, 'learning_rate': 6.091691995947316e-06, 'epoch': 1.44}
{'loss': 3.4408, 'grad_norm': 33.51473617553711, 'learning_rate': 5.83839918946302e-06, 'epoch': 1.45}
{'loss': 4.6641, 'grad_norm': 25.459178924560547, 'learning_rate': 5.5851063829787235e-06, 'epoch': 1.45}
{'loss': 4.0473, 'grad_norm': 40.51984786987305, 'learning_rate': 5.331813576494428e-06, 'epoch': 1.46}
{'loss': 4.4804, 'grad_norm': 20.421531677246094, 'learning_rate': 5.078520770010132e-06, 'epoch': 1.47}
{'loss': 4.7598, 'grad_norm': 56.84092712402344, 'learning_rate': 4.825227963525836e-06, 'epoch': 1.48}
{'loss': 3.8803, 'grad_norm': 26.63229751586914, 'learning_rate': 4.57193515704154e-06, 'epoch': 1.48}
{'loss': 4.4813, 'grad_norm': 52.778751373291016, 'learning_rate': 4.3186423505572445e-06, 'epoch': 1.49}
{'loss': 4.0826, 'grad_norm': 35.44241714477539, 'learning_rate': 4.065349544072949e-06, 'epoch': 1.5}
{'loss': 4.3698, 'grad_norm': 21.65673828125, 'learning_rate': 3.8120567375886527e-06, 'epoch': 1.51}
{'loss': 4.9082, 'grad_norm': 52.65668487548828, 'learning_rate': 3.5587639311043564e-06, 'epoch': 1.52}
{'loss': 3.4402, 'grad_norm': 40.400001525878906, 'learning_rate': 3.305471124620061e-06, 'epoch': 1.52}
{'loss': 4.6189, 'grad_norm': 42.179386138916016, 'learning_rate': 3.052178318135765e-06, 'epoch': 1.53}
{'loss': 4.0093, 'grad_norm': 30.05498504638672, 'learning_rate': 2.798885511651469e-06, 'epoch': 1.54}
{'loss': 4.1324, 'grad_norm': 41.7008171081543, 'learning_rate': 2.5455927051671733e-06, 'epoch': 1.55}
{'loss': 4.504, 'grad_norm': 40.17513656616211, 'learning_rate': 2.2922998986828774e-06, 'epoch': 1.55}
{'loss': 3.7748, 'grad_norm': 30.685583114624023, 'learning_rate': 2.039007092198582e-06, 'epoch': 1.56}
{'loss': 4.5801, 'grad_norm': 39.12769317626953, 'learning_rate': 1.7857142857142857e-06, 'epoch': 1.57}
{'loss': 4.2652, 'grad_norm': 29.24038314819336, 'learning_rate': 1.53242147922999e-06, 'epoch': 1.58}
{'loss': 4.237, 'grad_norm': 27.556209564208984, 'learning_rate': 1.2791286727456941e-06, 'epoch': 1.58}
{'loss': 4.4925, 'grad_norm': 43.043277740478516, 'learning_rate': 1.0258358662613983e-06, 'epoch': 1.59}
{'loss': 3.9011, 'grad_norm': 19.394147872924805, 'learning_rate': 7.725430597771024e-07, 'epoch': 1.6}
{'loss': 4.6931, 'grad_norm': 39.59522247314453, 'learning_rate': 5.192502532928066e-07, 'epoch': 1.61}
{'loss': 4.1082, 'grad_norm': 46.7867317199707, 'learning_rate': 2.6595744680851066e-07, 'epoch': 1.62}
{'loss': 4.1306, 'grad_norm': 33.12485122680664, 'learning_rate': 1.2664640324214793e-08, 'epoch': 1.62}
{'train_runtime': 18727.3986, 'train_samples_per_second': 3.588, 'train_steps_per_second': 0.224, 'train_loss': 1.7234267952328637, 'epoch': 1.62}
{'eval': {'eval_loss': 0.3092783987522125, 'eval_log_loss': 1.0125392958830897, 'eval_accuracy': 0.49967384213959554, 'eval_runtime': 1022.1596, 'eval_samples_per_second': 4.499, 'eval_steps_per_second': 4.499, 'epoch': 1.6236377256361307}}
[Step5] Done fold 2 -> model_save/distilled_gemma2-9b_fold_2
